steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score
0.8453571428571429,0.8307692307692308,0.39999999999999997,0.5192307692307693,0.6000000000000001,0.6069188108009819,6.4
0.9352142857142858,0.9230769230769231,0.6,0.5,0.6400000000000001,0.997317937994363,6.6
0.9138428571428572,1.0,0.8333333333333333,0.5769230769230769,0.4,0.05364124011273752,6.5
0.5344500000000001,0.5538461538461539,0.39999999999999997,0.5576923076923076,0.0,0.1445131375579598,5.4
0.6480285714285714,0.5692307692307693,0.26666666666666666,0.40384615384615385,0.32000000000000006,0.17060641876534227,5.4
0.7852714285714286,0.876923076923077,0.6666666666666666,0.8461538461538461,0.0,0.10414583143922174,7.3
0.9233285714285715,0.876923076923077,0.6333333333333333,0.5192307692307693,0.44000000000000006,0.016501500136375996,6.6
0.6116071428571429,0.676923076923077,0.6333333333333333,0.4807692307692307,0.0,0.0912355668697154,6.3
0.6745000000000001,0.7384615384615385,0.4666666666666666,0.7307692307692306,0.0,0.18156196017819798,6.7
0.47721428571428576,0.5846153846153846,0.3333333333333333,0.32692307692307687,0.44000000000000006,0.6933812164742249,5.1
0.45795714285714284,0.6307692307692307,0.3666666666666667,0.5,0.16000000000000003,0.18056186926084183,5.3
0.8884000000000001,0.8461538461538463,0.5333333333333333,0.8269230769230768,0.0,0.12714792253841256,6.7
1.0,1.0,0.8333333333333333,0.9807692307692306,0.0,0.808391671970179,6.3
0.698857142857143,0.7384615384615385,0.5333333333333333,0.673076923076923,0.0,0.16237839803618503,6.9
0.9293285714285715,1.0,0.6666666666666666,0.9230769230769229,0.0,0.1627420674606782,6.5
0.7917785714285714,0.876923076923077,0.6,0.7115384615384616,0.08000000000000002,0.7937085189562686,6.9
0.5760428571428572,0.6,0.39999999999999997,0.3653846153846153,0.32000000000000006,0.14096736066915172,5.5
0.7917285714285716,0.8153846153846154,0.8666666666666667,0.7115384615384616,0.0,0.16710610055459585,7.0
1.0,0.9846153846153847,0.5666666666666667,0.9807692307692306,0.0,0.16333303027547957,6.0
0.7066071428571429,0.8307692307692308,0.7999999999999999,0.6346153846153845,0.0,0.5265933266660605,7.2
1.0,1.0,0.9,0.6346153846153845,0.2,0.5455950540958268,6.1
0.15291428571428575,0.23076923076923078,0.09999999999999999,0.1923076923076923,0.12,0.14119465405945997,2.2
0.890407142857143,0.9384615384615385,1.0,0.7884615384615383,0.0,0.36662423856714244,6.3
0.7329357142857144,0.7384615384615385,0.7,0.44230769230769224,0.16000000000000003,0.7245658696245112,6.9
0.6502142857142857,0.6153846153846154,0.5333333333333333,0.5384615384615383,0.0,0.047049731793799426,6.2
0.73395,0.8153846153846154,0.5666666666666667,0.6538461538461537,0.08000000000000002,0.9603600327302481,7.0
0.2883785714285715,0.23076923076923078,0.16666666666666666,0.1923076923076923,0.0,0.08287117010637327,2.7
0.6672142857142858,0.8615384615384616,0.5,0.5576923076923076,0.44000000000000006,0.09532684789526319,6.9
0.7908071428571428,0.7538461538461539,0.3333333333333333,0.44230769230769224,0.6400000000000001,0.04736794254023091,6.4
1.0,1.0,0.9666666666666666,0.8076923076923077,0.0,0.10732793890353667,6.0
0.6032285714285716,0.7692307692307693,0.7666666666666666,0.6153846153846154,0.0,0.12032912082916625,7.0
0.5410357142857143,0.6307692307692307,0.3333333333333333,0.4230769230769231,0.36000000000000004,0.14664969542685696,5.5
0.6067642857142859,0.6615384615384615,0.6333333333333333,0.4230769230769231,0.08000000000000002,0.10723702154741338,6.3
0.9104428571428572,0.9076923076923078,0.8333333333333333,0.6153846153846154,0.08000000000000002,0.13742158378034364,6.5
0.7847357142857143,0.7384615384615385,0.39999999999999997,0.5576923076923076,0.27999999999999997,0.030775525047731594,6.4
0.6007642857142859,0.7076923076923077,0.5,0.6923076923076923,0.0,0.27293390308209836,6.5
0.8242714285714285,1.0,0.7,0.8846153846153845,0.0,0.5279116283298482,7.1
0.7350857142857143,0.7538461538461539,0.7,0.6923076923076923,0.0,0.1538321665605964,7.4
0.9218500000000001,0.9076923076923078,0.9,0.673076923076923,0.0,0.10110010000909173,6.4
0.5638428571428572,0.4153846153846154,0.19999999999999998,0.32692307692307687,0.16000000000000003,0.08273479407218837,4.4
0.6440714285714286,0.6153846153846154,0.5,0.3653846153846153,0.24,0.1385580507318847,6.0
0.6302642857142858,0.676923076923077,0.6333333333333333,0.5769230769230769,0.0,0.02250204564051278,6.6
0.40067857142857144,0.5538461538461539,0.5333333333333333,0.3846153846153846,0.0,0.0010910082734793825,5.0
0.7777428571428572,0.8923076923076924,0.4666666666666666,0.7692307692307692,0.12,0.056505136830620944,6.8
0.7702285714285715,0.8461538461538463,0.6666666666666666,0.5961538461538461,0.16000000000000003,0.04523138467133375,7.0
0.7153785714285714,0.7384615384615385,0.7333333333333334,0.40384615384615385,0.2,0.34066733339394484,7.1
0.6640142857142858,0.676923076923077,0.43333333333333335,0.3846153846153846,0.4,0.17697063369397215,6.2
0.41099285714285716,0.5538461538461539,0.39999999999999997,0.5,0.0,0.9856350577325211,4.9
0.6241500000000001,0.6923076923076923,0.6666666666666666,0.44230769230769224,0.08000000000000002,0.10705518683516682,6.5
0.64085,0.5230769230769231,0.26666666666666666,0.32692307692307687,0.36000000000000004,0.11919265387762518,5.2
0.5423714285714286,0.5384615384615385,0.5333333333333333,0.5192307692307693,0.0,0.0722792981180107,5.7
0.6797214285714287,0.6615384615384615,0.43333333333333335,0.5576923076923076,0.08000000000000002,0.1779707246113283,6.2
0.8008714285714287,0.8153846153846154,0.3666666666666667,0.46153846153846145,0.76,0.17692517501591049,6.5
1.0,1.0,0.6,0.5769230769230769,0.7200000000000001,0.1398308937176107,6.4
0.7516928571428573,0.8,0.39999999999999997,0.5192307692307693,0.5599999999999999,0.03845804164014907,6.7
0.7694785714285716,0.8153846153846154,0.39999999999999997,0.6538461538461537,0.27999999999999997,0.3664878625329575,6.7
0.6983357142857144,0.8461538461538463,0.7666666666666666,0.7499999999999999,0.0,0.0183198472588417,7.5
0.3031214285714286,0.27692307692307694,0.16666666666666666,0.17307692307692307,0.16000000000000003,0.5355032275661423,2.9
0.7086071428571429,0.9076923076923078,0.9333333333333332,0.8461538461538461,0.0,0.08309846349668149,7.2
0.7271928571428572,0.7384615384615385,0.5666666666666667,0.40384615384615385,0.4,0.007091553777616139,6.8
1.0,1.0,0.7333333333333334,0.5961538461538461,0.48,0.16433312119283572,6.6
0.6730642857142858,0.7076923076923077,0.5,0.6923076923076923,0.0,0.17469769979089006,6.7
0.7789,0.8461538461538463,0.7333333333333334,0.4807692307692307,0.32000000000000006,0.1649695426856987,7.1
0.70685,0.8,0.5666666666666667,0.7499999999999999,0.0,0.03495772342940265,7.2
0.4638571428571429,0.5384615384615385,0.26666666666666666,0.46153846153846145,0.12,0.06050550050004544,4.7
0.9591785714285715,0.9692307692307692,0.9666666666666666,0.5192307692307693,0.27999999999999997,0.17374306755159558,5.8
0.8754142857142857,0.8615384615384616,0.6,0.6346153846153845,0.16000000000000003,0.019319938176197843,6.7
0.8837928571428573,1.0,0.4666666666666666,0.7499999999999999,0.44000000000000006,0.10600963723974902,6.6
0.5194142857142857,0.5230769230769231,0.39999999999999997,0.5,0.0,0.08823529411764702,5.2
1.0,1.0,0.8666666666666667,0.7115384615384616,0.08000000000000002,0.027593417583416657,6.2
0.4138857142857143,0.3230769230769231,0.19999999999999998,0.23076923076923073,0.12,0.8387126102372942,3.5
0.8400428571428572,0.876923076923077,0.8333333333333333,0.5,0.27999999999999997,0.02436585144104006,6.6
1.0,1.0,0.8666666666666667,0.8269230769230768,0.0,0.10773706700609145,6.3
0.5020285714285715,0.5846153846153846,0.5,0.34615384615384615,0.2,0.057823438494408574,5.4
0.5929357142857143,0.4307692307692308,0.3,0.23076923076923073,0.27999999999999997,0.07596145104100371,4.6
0.7356428571428572,0.8,0.8666666666666667,0.8076923076923077,0.0,0.038367124284025805,7.5
0.6064,0.5692307692307693,0.3333333333333333,0.3653846153846153,0.32000000000000006,0.1135557777979816,5.4
0.382,0.4307692307692308,0.3666666666666667,0.25,0.2,0.17974361305573233,4.2
0.7289785714285716,0.7076923076923077,0.43333333333333335,0.5961538461538461,0.04000000000000001,0.5424584053095736,6.5
0.4866500000000001,0.46153846153846156,0.43333333333333335,0.4230769230769231,0.0,0.12419310846440579,4.8
0.8157714285714286,0.8615384615384616,0.39999999999999997,0.46153846153846145,0.8,0.13751250113646696,6.6
0.5172642857142857,0.47692307692307695,0.2333333333333333,0.26923076923076916,0.44000000000000006,0.15255932357487045,4.5
1.0,1.0,0.9666666666666666,0.5384615384615383,0.32000000000000006,0.08587144285844164,5.8
0.5464428571428571,0.49230769230769234,0.3666666666666667,0.26923076923076916,0.32000000000000006,0.1030548231657423,4.9
0.6452714285714286,0.5538461538461539,0.3666666666666667,0.46153846153846145,0.04000000000000001,0.16278752613873987,5.5
0.8886142857142858,1.0,0.8333333333333333,0.7884615384615383,0.0,0.12651150104554953,6.7
0.45052857142857144,0.38461538461538464,0.3333333333333333,0.32692307692307687,0.0,0.024684062187471573,4.2
0.7630285714285715,0.8153846153846154,0.4666666666666666,0.6153846153846154,0.27999999999999997,0.14169469951813796,6.7
0.9943857142857143,1.0,0.5666666666666667,0.9038461538461539,0.04000000000000001,0.0040912810255477605,6.2
0.3698285714285715,0.35384615384615387,0.3666666666666667,0.26923076923076916,0.0,0.1540594599509046,3.8
0.75385,0.7538461538461539,0.6,0.7115384615384616,0.0,0.1432857532502954,7.1
0.7699714285714286,0.8461538461538463,0.5666666666666667,0.6346153846153845,0.2,0.9014001272842985,6.9
0.8818214285714286,1.0,0.9666666666666666,0.9038461538461539,0.0,0.004227657059732687,6.5
0.4492214285714286,0.4,0.3,0.26923076923076916,0.08000000000000002,0.17678879898172556,4.1
0.4313285714285715,0.4461538461538462,0.26666666666666666,0.32692307692307687,0.2,0.11164651331939268,4.3
0.8261285714285714,0.7538461538461539,0.43333333333333335,0.6923076923076923,0.0,0.4600872806618783,6.4
0.7779285714285715,0.8,0.5666666666666667,0.44230769230769224,0.48,0.10296390580961903,6.8
0.7679642857142858,0.8307692307692308,0.8333333333333333,0.6538461538461537,0.0,0.696654241294663,7.0
0.7885214285714286,0.7846153846153846,0.3666666666666667,0.673076923076923,0.2,0.05382307482498408,6.5
0.5685642857142857,0.5846153846153846,0.3333333333333333,0.5,0.04000000000000001,0.5901445585962359,5.3
0.7640571428571429,0.7076923076923077,0.7333333333333334,0.5769230769230769,0.0,0.09859987271570139,7.0
0.7770857142857144,0.8461538461538463,0.43333333333333335,0.6153846153846154,0.4,0.026047822529320808,6.7
0.5612071428571429,0.6923076923076923,0.5666666666666667,0.4230769230769231,0.2,0.6508773524865896,6.2
1.0,1.0,0.5666666666666667,0.9423076923076923,0.0,0.25220474588598957,6.1
0.8158214285714286,0.8307692307692308,0.7,0.5769230769230769,0.16000000000000003,0.08032548413492133,6.9
0.4590071428571429,0.5384615384615385,0.3666666666666667,0.4807692307692307,0.0,0.7295663242112919,4.9
0.8549785714285716,1.0,0.5,0.5192307692307693,0.9199999999999999,0.0786435130466406,6.7
0.5054285714285714,0.4307692307692308,0.3333333333333333,0.26923076923076916,0.16000000000000003,0.15974179470860983,4.5
0.88295,0.9384615384615385,0.8333333333333333,0.6346153846153845,0.12,0.7141103736703336,6.6
0.9625571428571429,1.0,0.8666666666666667,0.8269230769230768,0.0,0.24097645240476406,6.5
0.5384285714285715,0.5692307692307693,0.5,0.3846153846153846,0.12,0.11446495135921442,5.4
0.9207214285714287,0.8,0.6,0.4230769230769231,0.48,0.11246476952450221,6.5
0.8027357142857143,0.9076923076923078,0.7,0.5384615384615383,0.4,0.01641058278025273,7.0
0.8904428571428573,1.0,0.8333333333333333,0.6346153846153845,0.27999999999999997,0.04295845076825164,6.6
1.0,1.0,0.8666666666666667,0.5961538461538461,0.32000000000000006,0.7393399399945448,6.1
0.6617,0.6307692307692307,0.5333333333333333,0.3846153846153846,0.2,0.06655150468224383,6.1
0.5527714285714286,0.5538461538461539,0.4666666666666666,0.5,0.0,0.05814164924084006,5.5
0.5236785714285714,0.7076923076923077,0.3666666666666667,0.5,0.36000000000000004,0.4184471315574142,5.9
0.5394714285714286,0.6461538461538462,0.3666666666666667,0.46153846153846145,0.27999999999999997,0.5452768433493953,5.7
0.6977642857142858,0.8,0.4666666666666666,0.7884615384615383,0.0,0.06314210382762067,7.0
0.7873928571428572,0.876923076923077,0.9,0.6346153846153845,0.0,0.1406491499227202,6.6
0.7735785714285716,0.7846153846153846,0.7333333333333334,0.7499999999999999,0.0,0.09273570324574959,7.5
0.8915357142857143,0.9384615384615385,0.7333333333333334,0.6153846153846154,0.27999999999999997,0.15865078643513048,6.9
0.7170714285714286,0.7692307692307693,0.4666666666666666,0.5384615384615383,0.32000000000000006,0.6778343485771433,6.8
1.0,1.0,0.5,0.6923076923076923,0.5599999999999999,0.1676061460132739,6.3
0.6575714285714286,0.8307692307692308,0.8333333333333333,0.6346153846153845,0.0,0.5641421947449767,7.0
1.0,1.0,1.0,0.7884615384615383,0.0,0.08596236021456494,5.9
0.8483571428571429,0.8,0.39999999999999997,0.5,0.5599999999999999,0.09723611237385216,6.4
0.5306071428571429,0.5846153846153846,0.5666666666666667,0.5192307692307693,0.0,0.1549231748340758,5.8
0.4848071428571429,0.5846153846153846,0.43333333333333335,0.44230769230769224,0.12,0.1016001454677698,5.2
0.8176714285714286,0.9230769230769231,0.6,0.46153846153846145,0.7200000000000001,0.04591326484225838,6.9
0.6664000000000001,0.676923076923077,0.6,0.5384615384615383,0.0,0.09950904627693424,6.5
0.8672857142857143,1.0,0.8333333333333333,0.9038461538461539,0.0,0.612237476134194,6.8
0.8156928571428572,0.7846153846153846,0.7333333333333334,0.4807692307692307,0.12,0.15165015001363757,6.9
0.6986785714285715,0.6615384615384615,0.3333333333333333,0.34615384615384615,0.6400000000000001,0.10287298845349574,6.1
0.5328285714285715,0.5846153846153846,0.3666666666666667,0.5384615384615383,0.0,0.11846531502863894,5.4
0.3896785714285715,0.5846153846153846,0.3666666666666667,0.5769230769230769,0.0,0.27725247749795434,5.1
0.6186071428571429,0.6,0.39999999999999997,0.32692307692307687,0.44000000000000006,0.10146376943358482,5.7
0.8978000000000002,0.9538461538461539,0.7333333333333334,0.9230769230769229,0.0,0.5188198927175197,6.9
0.7601642857142857,0.9076923076923078,0.5666666666666667,0.6153846153846154,0.4,0.11264660423674877,7.0
0.4473428571428572,0.47692307692307695,0.3333333333333333,0.46153846153846145,0.0,0.985771433766706,4.7
0.7513928571428572,0.7846153846153846,0.5333333333333333,0.6538461538461537,0.08000000000000002,0.13896717883443943,6.8
0.7968571428571429,0.9076923076923078,0.8333333333333333,0.8461538461538461,0.0,0.4824529502682062,7.3
0.5248857142857143,0.5846153846153846,0.5,0.5192307692307693,0.0,0.1624238567142467,5.6
0.7472285714285716,0.876923076923077,0.7666666666666666,0.46153846153846145,0.44000000000000006,0.0651422856623329,7.2
0.726757142857143,0.876923076923077,0.5,0.46153846153846145,0.7200000000000001,0.08950813710337302,7.0
0.4693642857142858,0.5230769230769231,0.3333333333333333,0.40384615384615385,0.12,0.11805618692608416,4.8
0.7909571428571429,0.876923076923077,0.39999999999999997,0.5,0.76,0.9843167560687335,6.6
0.8344571428571429,0.9076923076923078,0.4666666666666666,0.673076923076923,0.44000000000000006,0.06568778979907264,6.6
0.9463714285714286,1.0,0.6,0.9807692307692306,0.0,0.020410946449677225,6.3
0.9401,1.0,0.4666666666666666,0.6538461538461537,0.68,0.778298027093372,6.4
0.4190714285714286,0.4461538461538462,0.3666666666666667,0.32692307692307687,0.04000000000000001,0.03495772342940265,4.4
0.5133214285714286,0.6461538461538462,0.7,0.44230769230769224,0.0,0.02509319029002635,6.1
0.8246500000000001,1.0,0.5,0.8076923076923077,0.32000000000000006,0.03309391762887531,6.8
0.8243857142857143,0.7692307692307693,0.7333333333333334,0.46153846153846145,0.16000000000000003,0.12514774070370033,6.9
0.8246500000000001,0.8923076923076924,0.4666666666666666,0.5576923076923076,0.6000000000000001,0.02509319029002635,6.6
1.0,1.0,0.8666666666666667,0.9230769230769229,0.0,0.9586326029639057,6.3
0.8366214285714287,0.876923076923077,0.7333333333333334,0.7884615384615383,0.0,0.13787617056096008,7.3
0.9576214285714287,1.0,1.0,0.9038461538461539,0.0,0.9170379125375033,6.1
0.9187142857142858,1.0,0.5,0.8846153846153845,0.16000000000000003,0.10782798436221469,6.5
0.8538714285714287,0.9076923076923078,0.5666666666666667,0.673076923076923,0.27999999999999997,0.0013637603418492628,6.7
0.6467285714285715,0.5538461538461539,0.26666666666666666,0.4807692307692307,0.12,0.15351395581416488,5.3
0.8769214285714286,0.876923076923077,0.6,0.5961538461538461,0.27999999999999997,0.04927720701881988,6.7
0.5486785714285715,0.6615384615384615,0.6666666666666666,0.3653846153846153,0.16000000000000003,0.013046640603691234,6.1
0.6635357142857143,0.5076923076923077,0.4666666666666666,0.34615384615384615,0.0,0.1377852532048368,5.4
0.6102785714285714,0.7538461538461539,0.6666666666666666,0.44230769230769224,0.24,0.05986907900718247,6.7
0.7318285714285715,0.8307692307692308,0.6333333333333333,0.5769230769230769,0.2,0.10314574052186559,7.1
1.0,1.0,1.0,0.6538461538461537,0.04000000000000001,0.15342303845804162,5.6
0.31415714285714286,0.3230769230769231,0.2333333333333333,0.25,0.04000000000000001,0.14105827802527499,3.3
0.8613428571428572,0.7692307692307693,0.39999999999999997,0.5192307692307693,0.44000000000000006,0.06118738067097007,6.4
0.36870714285714284,0.4307692307692308,0.43333333333333335,0.3653846153846153,0.0,0.15792344758614418,4.3
0.613157142857143,0.7538461538461539,0.4666666666666666,0.5769230769230769,0.2,0.07064278570779159,6.5
0.9476357142857144,1.0,0.4666666666666666,0.9615384615384615,0.04000000000000001,0.09087189744522228,6.0
0.7280571428571428,0.7384615384615385,0.3666666666666667,0.40384615384615385,0.6400000000000001,0.11132830257296114,6.5
0.4833428571428572,0.5230769230769231,0.43333333333333335,0.44230769230769224,0.0,0.8905809619056276,5.1
0.5610071428571429,0.5692307692307693,0.4666666666666666,0.46153846153846145,0.0,0.10855532321120098,5.5
0.8599142857142857,0.8615384615384616,0.5333333333333333,0.8461538461538461,0.0,0.10496408764433127,6.7
0.5577785714285715,0.676923076923077,0.6,0.46153846153846145,0.04000000000000001,0.15878716246931535,6.1
0.7606714285714286,0.7230769230769232,0.6666666666666666,0.4807692307692307,0.08000000000000002,0.8338939903627601,6.8
0.7240500000000001,0.7076923076923077,0.7333333333333334,0.4230769230769231,0.12,0.04400400036366939,6.9
0.5746571428571429,0.5384615384615385,0.43333333333333335,0.34615384615384615,0.16000000000000003,0.9424038548958994,5.3
1.0,0.9692307692307692,0.9,0.7307692307692306,0.0,0.12492044731339208,6.1
0.8501285714285715,0.9230769230769231,0.8666666666666667,0.8461538461538461,0.0,0.10214564960450945,7.0
0.2803285714285714,0.38461538461538464,0.2333333333333333,0.25,0.2,0.45517774343122097,3.5
0.7542428571428572,0.8,0.5,0.46153846153846145,0.52,0.06323302118374396,6.8
0.5724714285714286,0.5076923076923077,0.3666666666666667,0.32692307692307687,0.2,0.011546504227657045,5.0
0.89695,1.0,0.43333333333333335,0.5576923076923076,0.9199999999999999,0.13437585235021365,6.5
0.5444571428571429,0.7230769230769232,0.43333333333333335,0.6923076923076923,0.0,0.16051459223565778,6.2
0.6897,0.6923076923076923,0.5,0.6538461538461537,0.0,0.008273479407218814,6.7
0.8225,0.8461538461538463,0.43333333333333335,0.5576923076923076,0.52,0.09550868260750975,6.6
0.8998071428571429,1.0,0.5,0.6153846153846154,0.68,0.10287298845349574,6.6
0.4570785714285715,0.6153846153846154,0.4666666666666666,0.5961538461538461,0.0,0.07973452132011999,5.5
0.6426071428571429,0.6461538461538462,0.6,0.32692307692307687,0.32000000000000006,0.09137194290390036,6.2
0.6125142857142858,0.5538461538461539,0.5333333333333333,0.44230769230769224,0.0,0.7503863987635239,5.8
0.5742857142857143,0.6615384615384615,0.5333333333333333,0.6346153846153845,0.0,0.08791708337121554,6.3
1.0,1.0,0.7333333333333334,0.7499999999999999,0.16000000000000003,0.16719701791071911,6.6
0.8010642857142858,0.8615384615384616,0.6,0.44230769230769224,0.6400000000000001,0.09828166196926988,6.9
0.4440928571428572,0.4307692307692308,0.2333333333333333,0.26923076923076916,0.27999999999999997,0.013001181925629574,4.2
0.9109714285714287,1.0,0.5333333333333333,0.9615384615384615,0.0,0.17328848077097914,6.2
1.0,1.0,0.9333333333333332,0.5,0.4,0.026638785344122173,5.8
0.9355285714285715,0.9538461538461539,0.7,0.6538461538461537,0.24,0.14260387307937078,6.7
0.38870714285714286,0.4153846153846154,0.39999999999999997,0.3846153846153846,0.0,0.0957814346758796,4.4
0.6105214285714285,0.5538461538461539,0.5,0.5,0.0,0.1346940630966451,5.8
0.9857642857142859,1.0,0.5666666666666667,0.7307692307692306,0.4,0.09332666606055093,6.4
0.5626428571428572,0.5846153846153846,0.43333333333333335,0.3653846153846153,0.24,0.010682789344485855,5.5
0.8093928571428572,0.8307692307692308,0.6,0.673076923076923,0.04000000000000001,0.06814255841440128,6.8
0.8802785714285715,0.9384615384615385,0.6666666666666666,0.5961538461538461,0.4,0.11282843894899533,6.8
0.5156571428571429,0.5538461538461539,0.43333333333333335,0.34615384615384615,0.2,0.848895354123102,5.2
0.7015285714285715,0.8307692307692308,0.9,0.7499999999999999,0.0,0.9016274206746068,7.2
0.01972857142857143,0.06153846153846154,0.06666666666666667,0.038461538461538464,0.0,0.1101918356214201,1.0
0.49477142857142864,0.5230769230769231,0.5333333333333333,0.26923076923076916,0.16000000000000003,0.05205018638058004,5.1
0.6601642857142858,0.7692307692307693,0.3333333333333333,0.5192307692307693,0.52,0.40199109009909995,6.5
0.4469071428571429,0.5076923076923077,0.26666666666666666,0.3846153846153846,0.2,0.14333121192835707,4.6
1.0,1.0,0.5,0.8461538461538461,0.24,0.16165105918719885,6.3
0.4078285714285715,0.4307692307692308,0.26666666666666666,0.3846153846153846,0.0,0.11155559596326936,4.1
0.6199928571428571,0.6615384615384615,0.4666666666666666,0.5384615384615383,0.0,0.08768978998090735,6.0
0.7423000000000001,0.8307692307692308,0.7,0.673076923076923,0.0,0.15651422856623326,7.3
